SPEAKER_TYPE,DEBATE_DATE,DEBATE_TIME_UTC,DEBATE_TIMESTAMP_UTC,DEBATE_NAME,SPEAKER,TEXT,NEG,NEU,POS,COMPOUND,FIRSTMATCH,STARTTIME,LASTMATCH,ENDTIME,SIMPLE,MATCHED,RATIO,CANDIDATE_ID,FEC_CANDIDATE_ID,FEC_COMMITTEE_ID,PARTY,ACTIVE,TWITTER_PRIMARY,TWITTER_ALL,IS_INCUMBENT,NAME_FIRST,NAME_LAST,NAME_FULL
moderator,2019-06-27,02:35:06,2019-06-28 02:35:06.000,NBC 06-27-2019 Night 2,MADDOW,Congressman Swalwell among this field of candidates you have a unique position on gun reform. You're proposing that the government should buy back every assault weapon in America and it should be mandatory. How do you envision that working especially in states where gun rights are a strong flash point?,0.188,0.732,0.08,-0.7351,14166,5706.434,14178,5709.574,congressman swalwell among this field of candidates you have a unique position on gun reform you're proposing that the government should buy back every assault weapon in america and it should be mandatory how do you envision that working especially in states where gun rights are a strong flash point,you envision that working especially in states where gun rights are a strong,0.40425531914893614,,,,,,,,,,,
candidate,2019-06-27,02:35:11,2019-06-28 02:35:11.000,NBC 06-27-2019 Night 2,SWALWELL,Keep your pistols keep your rifles keep your shotguns but we can take the most dangerous weapons from the most dangerous people. We have the NRA on the ropes because of the moms because of the Brady Group because of Giffords because of March for our Lives.,0.234,0.766,0.0,-0.9376,14180,5710.864,14226,5724.324,keep your pistols keep your rifles keep your shotguns but we can take the most dangerous weapons from the most dangerous people we have the nra on the ropes because of the moms because of the brady group because of giffords because of march for our lives,keep your pistols keep your rifles keep the shotguns but we can take the most dangerous weapons from the most dangerous people we have the menorah on the ropes because of the moms because of the brady group because of giffords because of march for our lives,0.9784735812133072,20.00000,P00011312,C00701698,Democrat,TRUE,@ERICSWALWELL,"[
  ""@ERICSWALWELL"",
  ""@REPSWALWELL""
]",FALSE,Eric,Swalwell,"Swalwell, Eric"
candidate,2019-06-27,02:35:25,2019-06-28 02:35:25.000,NBC 06-27-2019 Night 2,SWALWELL,But I'm the only candidate on this stage calling for a ban and buyback of every single assault weapon in America. I have seen the plans of the other candidates here. They would all leave 15 million assault weapons in our communities. They wouldn't do a single thing to save a single life in Parkland.,0.27,0.68,0.049,-0.9231,14227,5725.054,14280,5740.924,but i'm the only candidate on this stage calling for a ban and buyback of every single assault weapon in america i have seen the plans of the other candidates here they would all leave 15 million assault weapons in our communities they wouldn't do a single thing to save a single life in parkland,"but i'm the only candidate on this stage calling for a ban and buy back of every single assault weapon in america i've seen the plans of the other candidates here they were all the 15,000,000 assault weapons in our communities they wouldn't do a single thing to save a single life and parkland",0.9371816638370118,20.00000,P00011312,C00701698,Democrat,TRUE,@ERICSWALWELL,"[
  ""@ERICSWALWELL"",
  ""@REPSWALWELL""
]",FALSE,Eric,Swalwell,"Swalwell, Eric"
candidate,2019-06-27,02:35:42,2019-06-28 02:35:42.000,NBC 06-27-2019 Night 2,SWALWELL,I will approach this issue as a prosecutor. I'll approach it as the only person on this stage who has voted and passed background checks. But also as a parent of a generation who sends our children to school where we look at what they're wearing so we can remember it in case we have to identify them later. A generation who has seen thousands of black children killed in our streets. And a generation who goes to the theater and we actually look where the fire exits are. We don't have to live this way. We must must be a country who loves our children more than we love our guns.,0.059,0.87,0.07,0.3102,14282,5741.824,14388,5776.494,i will approach this issue as a prosecutor i'll approach it as the only person on this stage who has voted and passed background checks but also as a parent of a generation who sends our children to school where we look at what they're wearing so we can remember it in case we have to identify them later a generation who has seen thousands of black children killed in our streets and a generation who goes to the theater and we actually look where the fire exits are we don't have to live this way we must must be a country who loves our children more than we love our guns,approach this issue is a prosecutor i'll approach it is the only person on this stage was voted in past background checks but also is apparent of a generation who sends our children to school where we look at what they're wearing so we can remember it in case we have to identify them later a generation who has seen thousands of black children killed in our streets and a generation who goes to the theater and we actually look where the fire exits are we don't have to live this way we must be a country who loves our children more than we love our guns,0.9725420726306466,20.00000,P00011312,C00701698,Democrat,TRUE,@ERICSWALWELL,"[
  ""@ERICSWALWELL"",
  ""@REPSWALWELL""
]",FALSE,Eric,Swalwell,"Swalwell, Eric"
moderator,2019-06-27,02:36:17,2019-06-28 02:36:17.000,NBC 06-27-2019 Night 2,MADDOW,Senator Sanders a Vermont newspaper recently released portions of an interview you gave in 2013 in which you said: ""My own view on guns is everything being equal states should make those decisions."",0.0,1.0,0.0,0.0,14389,5776.814,14423,5792.414,senator sanders a vermont newspaper recently released portions of an interview you gave in 2013 in which you said: my own view on guns is everything being equal states should make those decisions,senator sanders sanders of vermont newspaper recently released portions of an interview you gave in 2013 in which you said quote my own view on guns is everything being equal state should make those decisions,0.9578163771712159,,,,,,,,,,,
candidate,2019-06-27,,,NBC 06-27-2019 Night 2,SANDERS,No.,1.0,0.0,0.0,-0.296,,,,,no,,0.0,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
moderator,2019-06-27,02:36:33,2019-06-28 02:36:33.000,NBC 06-27-2019 Night 2,MADDOW,Has your thinking changed since then? Do you now think there is a federal role to play?,0.0,0.845,0.155,0.4137,14425,5793.294,14438,5796.624,has your thinking changed since then do you now think there is a federal role to play,your thinking changed since then do you know i think there's a federal role,0.8875,,,,,,,,,,,
candidate,2019-06-27,02:36:40,2019-06-28 02:36:40.000,NBC 06-27-2019 Night 2,SANDERS,No that's a mischaracterization of my thinking.,0.306,0.694,0.0,-0.296,14445,5800.074,14445,5800.324,no that's a mischaracterization of my thinking,a,0.0425531914893617,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
moderator,2019-06-27,02:36:42,2019-06-28 02:36:42.000,NBC 06-27-2019 Night 2,MADDOW,It's a quote of you.,0.0,1.0,0.0,0.0,14449,5802.174,14449,5802.424,it's a quote of you,a,0.1,,,,,,,,,,,
candidate,2019-06-27,02:36:46,2019-06-28 02:36:46.000,NBC 06-27-2019 Night 2,SANDERS,Look we have a gun,0.444,0.556,0.0,-0.34,14456,5805.924,14456,5806.034,look we have a gun,a,0.10526315789473684,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
candidate,2019-06-27,02:36:53,2019-06-28 02:36:53.000,NBC 06-27-2019 Night 2,SANDERS,We have a gun crisis right now 40000 people a year are getting killed. In 1988 Rachel when it wasn't popular I ran on a platform of banning assault weapons and in fact lost that race for Congress. I have a D-minus voting record from the NRA. And I believe that what we need is comprehensive gun legislation that among other things provides universal background we end the gun show loophole we end the strawman provision and I believed in 1988 and I believe today.,0.285,0.694,0.021,-0.9754,14471,5812.754,14534,5840.734,we have a gun crisis right now 40000 people a year are getting killed in 1988 rachel when it wasn't popular i ran on a platform of banning assault weapons and in fact lost that race for congress i have a d-minus voting record from the nra and i believe that what we need is comprehensive gun legislation that among other things provides universal background we end the gun show loophole we end the strawman provision and i believed in 1988 and i believe today,a platform of banning assault weapons and in fact more step race for congress i have a d minus voting record from the n r a and i believe that what we need is comprehensive gun gun legislation that among other things provides universal background we end the gun show loophole we end the provisions and i believed in 1988 and i believe today,0.8160200250312891,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
candidate,2019-06-27,02:37:23,2019-06-28 02:37:23.000,NBC 06-27-2019 Night 2,SANDERS,Assault weapons are weapons from the military and that they should not be on the streets of America.,0.39,0.61,0.0,-0.8625,14538,5842.904,14556,5851.544,assault weapons are weapons from the military and that they should not be on the streets of america,weapons weapons are weapons you leave from the military and that they should not be on streets off america,0.8780487804878049,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
candidate,2019-06-27,02:37:32,2019-06-28 02:37:32.000,NBC 06-27-2019 Night 2,SWALWELL,Your plan leaves them on the streets. You leave 15 million on the streets.,0.085,0.915,0.0,-0.0516,14560,5852.044,14572,5854.864,your plan leaves them on the streets you leave 15 million on the streets,"your plan leaves them on the streets you leave 15,000,000 we banned the",0.7832167832167832,20.00000,P00011312,C00701698,Democrat,TRUE,@ERICSWALWELL,"[
  ""@ERICSWALWELL"",
  ""@REPSWALWELL""
]",FALSE,Eric,Swalwell,"Swalwell, Eric"
candidate,2019-06-27,02:37:36,2019-06-28 02:37:36.000,NBC 06-27-2019 Night 2,SANDERS,We ban the sale  we ban the sale and distribution,0.474,0.526,0.0,-0.802,14574,5855.504,14580,5857.604,we ban the sale we ban the sale and distribution,we banned the sale you pollution and,0.5476190476190477,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
candidate,2019-06-27,02:37:40,2019-06-28 02:37:40.000,NBC 06-27-2019 Night 2,SWALWELL,Will you buy them back?,0.0,1.0,0.0,0.0,14590,5859.974,14590,5860.384,will you buy them back,back,0.3076923076923077,20.00000,P00011312,C00701698,Democrat,TRUE,@ERICSWALWELL,"[
  ""@ERICSWALWELL"",
  ""@REPSWALWELL""
]",FALSE,Eric,Swalwell,"Swalwell, Eric"
candidate,2019-06-27,,,NBC 06-27-2019 Night 2,SANDERS, and that's what I've believed for many years.,0.0,1.0,0.0,0.0,,,,,and that's what i've believed for many years,,0.0,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
candidate,2019-06-27,,,NBC 06-27-2019 Night 2,SWALWELL,Will you buy them back?,0.0,1.0,0.0,0.0,,,,,will you buy them back,,0.0,20.00000,P00011312,C00701698,Democrat,TRUE,@ERICSWALWELL,"[
  ""@ERICSWALWELL"",
  ""@REPSWALWELL""
]",FALSE,Eric,Swalwell,"Swalwell, Eric"
candidate,2019-06-27,02:37:40,2019-06-28 02:37:40.000,NBC 06-27-2019 Night 2,SANDERS,If people want to buy  if the government wants to do that and people want to bring them back yes.,0.0,0.762,0.238,0.5106,14591,5860.434,14609,5865.164,if people want to buy if the government wants to do that and people want to bring them back yes,people wanted by the government wants to do that people you're gonna be the government you buy them back,0.7135678391959799,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
candidate,2019-06-27,02:37:46,2019-06-28 02:37:46.000,NBC 06-27-2019 Night 2,SWALWELL,You are going to be the government will you buy them back?,0.0,1.0,0.0,0.0,14615,5866.384,14619,5867.344,you are going to be the government will you buy them back,you 30 seconds thank you,0.37037037037037035,20.00000,P00011312,C00701698,Democrat,TRUE,@ERICSWALWELL,"[
  ""@ERICSWALWELL"",
  ""@REPSWALWELL""
]",FALSE,Eric,Swalwell,"Swalwell, Eric"
candidate,2019-06-27,,,NBC 06-27-2019 Night 2,SANDERS,Yes.,0.0,0.0,1.0,0.4019,,,,,yes,,0.0,6.00000,P60007168,C00696948,Democrat,TRUE,@SENSANDERS,"[
  ""@SENSANDERS"",
  ""@BERNIESANDERS""
]",FALSE,Bernie,Sanders,"Sanders, Bernie"
moderator,2019-06-27,,,NBC 06-27-2019 Night 2,MADDOW,Senator Harris we're going to give you 30 seconds.,0.0,1.0,0.0,0.0,,,,,senator harris we're going to give you 30 seconds,,0.0,,,,,,,,,,,
candidate,2019-06-27,02:37:47,2019-06-28 02:37:47.000,NBC 06-27-2019 Night 2,HARRIS,Thank you. I think your idea is a great one Congressman Swalwell. And I'll say that there are a lot of great ideas. The problem is Congress has not had the courage to act which is why when elected president of the United States I will give the United States Congress 100 days to pull their act together bring all these good ideas together and put a bill on my desk for signature. And if they do not I will take executive action and I will put in place,0.054,0.751,0.195,0.9309,14620,5867.344,14707,5889.634,thank you i think your idea is a great one congressman swalwell and i'll say that there are a lot of great ideas the problem is congress has not had the courage to act which is why when elected president of the united states i will give the united states congress 100 days to pull their act together bring all these good ideas together and put a bill on my desk for signature and if they do not i will take executive action and i will put in place,i think your idea is a great one congressman swalwell and i will say that there are a lot of great ideas the problem is congress has not had the courage to act which is why elected president of the united states i will give the united states congress 100 days to pull their act together bring all these good ideas together and put a bill on my desk for a signature and if they do not i will take executive action and i will put in place,0.9762174405436014,8.00000,P00009423,C00694455,Democrat,TRUE,@KAMALAHARRIS,"[
  ""@KAMALAHARRIS""
]",FALSE,Kamala,Harris,"Harris, Kamala D."
candidate,2019-06-27,02:38:11,2019-06-28 02:38:11.000,NBC 06-27-2019 Night 2,HARRIS,the most comprehensive background check policy we've had. I will require the ATF to take the licenses of gun dealers who violate the law. And I will ban by executive order the importation of assault weapons. Because I'm going to tell you as a prosecutor I have seen more autopsy photographs than I care to tell you. I have hugged more mothers who are the mothers of homicide victims. And I have attended more police officer funerals.,0.236,0.672,0.092,-0.9165,14709,5891.154,14784,5915.444,the most comprehensive background check policy we've had i will require the atf to take the licenses of gun dealers who violate the law and i will ban by executive order the importation of assault weapons because i'm going to tell you as a prosecutor i have seen more autopsy photographs than i care to tell you i have hugged more mothers who are the mothers of homicide victims and i have attended more police officer funerals,most comprehensive back ground check policy we've had i will require the a f to take the licenses of gun dealers who violate the law and i will ban by executive order the importation of assault weapons cause i'ma tell you as a prosecutor i have seen more autopsy photographs than i care to tell you i have hugged more mothers who are the mothers of homicide victims and i have attended more police officer funerals,0.9774078478002378,8.00000,P00009423,C00694455,Democrat,TRUE,@KAMALAHARRIS,"[
  ""@KAMALAHARRIS""
]",FALSE,Kamala,Harris,"Harris, Kamala D."
